variant,run,seconds,evaluations,length_avg,length_max,length_min,length_sum,plan_count
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,13.408,7800,35.32,39.0,25.0,3532.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,13.541,7900,32.12,39.0,25.0,3212.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,13.664,8000,30.77,36.0,25.0,3077.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,13.773,8100,30.35,36.0,25.0,3035.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,13.881,8200,29.67,37.0,25.0,2967.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,13.991,8300,29.59,37.0,24.0,2959.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.105,8400,29.66,37.0,24.0,2966.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.236,8500,30.13,37.0,24.0,3013.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.346,8600,29.69,37.0,24.0,2969.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.452,8700,29.79,34.0,24.0,2979.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.56,8800,29.0,35.0,24.0,2900.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.662,8900,28.44,35.0,24.0,2844.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.766,9000,29.74,35.0,24.0,2974.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.878,9100,29.61,35.0,24.0,2961.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,14.991,9200,30.05,35.0,24.0,3005.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.118,9300,29.23,35.0,24.0,2923.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.226,9400,29.09,34.0,23.0,2909.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.337,9500,29.15,34.0,23.0,2915.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.449,9600,29.3,34.0,22.0,2930.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.559,9700,30.12,34.0,22.0,3012.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.669,9800,28.42,34.0,22.0,2842.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.767,9900,28.03,34.0,22.0,2803.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",8,15.866,10000,28.19,34.0,21.0,2819.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,0.817,100,187.0,200.0,70.0,18700.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,1.764,200,148.85,200.0,65.0,14885.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,2.531,300,103.69,187.0,64.0,10369.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,2.985,400,72.63,156.0,57.0,7263.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,3.296,500,69.04,70.0,57.0,6904.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,3.555,600,67.21,70.0,57.0,6721.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,3.812,700,64.7,70.0,53.0,6470.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,4.069,800,63.89,70.0,48.0,6389.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,4.31,900,64.28,70.0,47.0,6428.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,4.556,1000,62.91,70.0,47.0,6291.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,4.781,1100,59.21,71.0,47.0,5921.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,5.013,1200,56.79,71.0,47.0,5679.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,5.259,1300,58.21,71.0,43.0,5821.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,5.498,1400,57.06,71.0,43.0,5706.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,5.705,1500,55.66,71.0,43.0,5566.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,5.914,1600,52.64,70.0,41.0,5264.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,6.113,1700,53.13,70.0,40.0,5313.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,6.335,1800,55.08,70.0,40.0,5508.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,6.601,1900,56.18,70.0,40.0,5618.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,6.857,2000,57.31,70.0,40.0,5731.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,7.09,2100,58.57,61.0,40.0,5857.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,7.33,2200,58.1,61.0,40.0,5810.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,7.571,2300,56.94,61.0,40.0,5694.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,7.779,2400,54.42,62.0,40.0,5442.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,7.978,2500,51.75,61.0,40.0,5175.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,8.183,2600,48.02,61.0,39.0,4802.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,8.356,2700,48.99,61.0,39.0,4899.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,8.542,2800,47.57,57.0,39.0,4757.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,8.711,2900,46.36,57.0,39.0,4636.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,8.891,3000,46.65,58.0,39.0,4665.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,9.057,3100,44.95,57.0,38.0,4495.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,9.207,3200,43.45,58.0,38.0,4345.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,9.383,3300,45.39,58.0,38.0,4539.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,9.537,3400,46.17,58.0,38.0,4617.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,9.701,3500,47.01,58.0,38.0,4701.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,9.91,3600,47.77,58.0,37.0,4777.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,10.101,3700,45.8,58.0,37.0,4580.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,10.265,3800,45.15,58.0,36.0,4515.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,10.443,3900,45.4,58.0,36.0,4540.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,10.62,4000,45.5,58.0,36.0,4550.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,10.792,4100,45.91,58.0,36.0,4591.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,10.989,4200,48.71,58.0,35.0,4871.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,11.162,4300,45.81,58.0,35.0,4581.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,11.336,4400,46.69,58.0,35.0,4669.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,11.54,4500,44.9,57.0,34.0,4490.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,11.709,4600,42.58,57.0,34.0,4258.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,11.861,4700,42.11,57.0,34.0,4211.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,12.022,4800,45.72,57.0,34.0,4572.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,12.185,4900,46.74,57.0,34.0,4674.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,12.372,5000,44.02,57.0,34.0,4402.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,12.545,5100,43.75,57.0,33.0,4375.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,12.702,5200,44.21,57.0,33.0,4421.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,12.862,5300,45.38,57.0,32.0,4538.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,13.025,5400,43.97,57.0,32.0,4397.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,13.217,5500,44.61,57.0,32.0,4461.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,13.374,5600,45.14,57.0,32.0,4514.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,13.541,5700,46.68,57.0,32.0,4668.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,13.702,5800,44.01,57.0,32.0,4401.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,13.865,5900,43.37,57.0,32.0,4337.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,14.033,6000,43.59,57.0,31.0,4359.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,14.203,6100,44.27,58.0,31.0,4427.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,14.365,6200,44.5,59.0,31.0,4450.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,14.531,6300,42.1,59.0,31.0,4210.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,14.69,6400,43.45,59.0,30.0,4345.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,14.874,6500,40.59,56.0,30.0,4059.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.02,6600,42.34,56.0,30.0,4234.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.183,6700,44.13,56.0,30.0,4413.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.357,6800,39.52,55.0,30.0,3952.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.495,6900,40.78,55.0,30.0,4078.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.65,7000,39.83,55.0,30.0,3983.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.802,7100,38.89,55.0,30.0,3889.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,15.95,7200,38.62,55.0,30.0,3862.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,16.083,7300,38.8,55.0,29.0,3880.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,16.247,7400,41.28,55.0,29.0,4128.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,16.394,7500,42.33,54.0,29.0,4233.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,16.596,7600,38.75,53.0,29.0,3875.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,16.749,7700,39.48,53.0,29.0,3948.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,16.894,7800,39.31,53.0,28.0,3931.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.032,7900,39.5,53.0,28.0,3950.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.175,8000,38.48,53.0,28.0,3848.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.327,8100,38.59,53.0,28.0,3859.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.48,8200,38.5,53.0,28.0,3850.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.626,8300,39.44,54.0,28.0,3944.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.755,8400,41.63,53.0,28.0,4163.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,17.908,8500,41.56,53.0,28.0,4156.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,18.1,8600,42.31,53.0,28.0,4231.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,18.262,8700,42.87,54.0,28.0,4287.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,18.42,8800,43.45,53.0,28.0,4345.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,18.57,8900,43.23,53.0,28.0,4323.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,18.729,9000,41.02,53.0,27.0,4102.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,18.887,9100,39.46,53.0,27.0,3946.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.03,9200,38.72,53.0,27.0,3872.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.179,9300,39.8,53.0,27.0,3980.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.336,9400,39.14,53.0,27.0,3914.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.484,9500,40.86,53.0,27.0,4086.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.634,9600,41.78,54.0,27.0,4178.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.835,9700,39.95,54.0,27.0,3995.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,19.989,9800,37.69,53.0,27.0,3769.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,20.125,9900,37.5,51.0,27.0,3750.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",9,20.262,10000,40.13,51.0,27.0,4013.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,0.794,100,185.0,200.0,50.0,18500.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,1.729,200,152.19,200.0,50.0,15219.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,2.444,300,102.47,200.0,49.0,10247.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,2.868,400,58.19,174.0,49.0,5819.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,3.052,500,50.01,51.0,49.0,5001.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,3.225,600,50.01,51.0,49.0,5001.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,3.443,700,49.88,52.0,48.0,4988.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,3.627,800,49.65,52.0,47.0,4965.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,3.798,900,49.27,52.0,47.0,4927.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,3.974,1000,48.66,52.0,47.0,4866.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,4.134,1100,47.98,52.0,46.0,4798.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,4.292,1200,47.53,52.0,46.0,4753.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,4.478,1300,47.65,51.0,46.0,4765.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,4.651,1400,47.65,51.0,45.0,4765.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,4.836,1500,47.27,51.0,45.0,4727.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,5.01,1600,46.9,51.0,44.0,4690.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,5.178,1700,47.17,51.0,44.0,4717.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,5.345,1800,48.02,51.0,44.0,4802.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,5.519,1900,47.88,51.0,44.0,4788.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,5.697,2000,47.72,51.0,43.0,4772.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,5.89,2100,47.14,52.0,43.0,4714.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,6.067,2200,46.55,52.0,43.0,4655.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,6.284,2300,46.55,52.0,43.0,4655.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,6.463,2400,46.28,52.0,43.0,4628.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,6.632,2500,45.97,52.0,42.0,4597.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,6.806,2600,45.84,52.0,42.0,4584.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,6.972,2700,45.93,52.0,42.0,4593.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,7.144,2800,45.48,50.0,42.0,4548.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,7.336,2900,46.0,50.0,42.0,4600.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,7.51,3000,45.59,50.0,42.0,4559.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,7.709,3100,45.18,50.0,40.0,4518.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,7.892,3200,45.37,50.0,40.0,4537.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,8.036,3300,44.81,49.0,40.0,4481.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,8.191,3400,45.12,49.0,40.0,4512.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,8.336,3500,45.01,49.0,40.0,4501.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,8.496,3600,45.67,49.0,40.0,4567.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,8.668,3700,44.47,50.0,39.0,4447.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,8.813,3800,44.1,50.0,39.0,4410.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.005,3900,43.62,50.0,39.0,4362.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.165,4000,43.19,50.0,39.0,4319.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.326,4100,43.41,50.0,39.0,4341.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.484,4200,43.18,50.0,39.0,4318.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.642,4300,42.62,50.0,38.0,4262.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.797,4400,42.59,50.0,38.0,4259.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,9.948,4500,42.83,50.0,38.0,4283.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,10.115,4600,42.93,50.0,38.0,4293.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,10.27,4700,43.1,50.0,38.0,4310.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,10.474,4800,43.82,49.0,38.0,4382.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,10.637,4900,44.5,50.0,38.0,4450.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,10.807,5000,45.11,50.0,38.0,4511.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,10.963,5100,43.24,49.0,38.0,4324.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,11.116,5200,42.51,49.0,38.0,4251.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,11.262,5300,43.18,49.0,37.0,4318.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,11.416,5400,43.52,49.0,37.0,4352.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,11.563,5500,43.67,49.0,36.0,4367.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,11.761,5600,43.51,49.0,36.0,4351.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,11.918,5700,43.0,49.0,36.0,4300.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,12.079,5800,43.17,49.0,36.0,4317.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,12.242,5900,42.0,49.0,36.0,4200.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,12.391,6000,40.82,49.0,36.0,4082.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,12.545,6100,41.35,49.0,36.0,4135.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,12.701,6200,41.85,49.0,36.0,4185.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,12.855,6300,40.94,46.0,36.0,4094.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.041,6400,41.3,46.0,36.0,4130.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.198,6500,40.97,46.0,36.0,4097.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.344,6600,40.46,46.0,35.0,4046.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.493,6700,39.9,46.0,35.0,3990.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.64,6800,40.02,46.0,35.0,4002.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.796,6900,40.36,45.0,35.0,4036.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,13.957,7000,40.71,44.0,35.0,4071.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,14.11,7100,40.02,44.0,35.0,4002.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,14.273,7200,38.75,44.0,35.0,3875.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,14.412,7300,38.22,44.0,34.0,3822.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,14.56,7400,37.98,44.0,34.0,3798.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,14.714,7500,38.44,44.0,34.0,3844.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,14.866,7600,38.16,44.0,33.0,3816.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.013,7700,38.41,44.0,33.0,3841.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.158,7800,38.06,44.0,33.0,3806.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.314,7900,37.61,44.0,33.0,3761.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.489,8000,36.66,44.0,31.0,3666.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.623,8100,37.27,44.0,31.0,3727.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.768,8200,37.44,44.0,31.0,3744.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,15.918,8300,37.6,44.0,31.0,3760.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.059,8400,35.79,44.0,30.0,3579.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.19,8500,35.6,42.0,30.0,3560.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.323,8600,34.61,42.0,30.0,3461.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.456,8700,34.44,42.0,30.0,3444.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.587,8800,34.22,42.0,29.0,3422.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.746,8900,34.16,42.0,29.0,3416.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.869,9000,34.28,42.0,29.0,3428.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,16.994,9100,34.23,42.0,29.0,3423.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.109,9200,32.58,41.0,29.0,3258.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.237,9300,34.27,41.0,29.0,3427.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.362,9400,34.57,41.0,28.0,3457.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.487,9500,33.88,40.0,28.0,3388.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.612,9600,34.03,40.0,28.0,3403.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.73,9700,33.58,40.0,28.0,3358.0,100
"NSGAII_PlanningStrategy-ReplanningStrategy_reuse0,10_1",10,17.853,9800,34.25,40.0,28.0,3425.0,100
